tweet,clean_text,crime_type,sentiment
Mohamed Naseem,mohamed naseem,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
General,general,Other,Neutral
General,general,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
General,general,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
General,general,Other,Neutral
Rami,rami,Other,Neutral
General,general,Other,Neutral
General,general,Other,Neutral
Rami,rami,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
General,general,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
General,general,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
General,general,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
Abu Humayra,abu humayra,Other,Neutral
Abu Humayra,abu humayra,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
٩ Flames of Haqq,flames haqq,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
General,general,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Rami,rami,Other,Neutral
General,general,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
راعي البقر جوز الهند,,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
General,general,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Rami,rami,Other,Neutral
General,general,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Conflict Reporter,conflict reporter,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Conflict Reporter,conflict reporter,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Rami,rami,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
General,general,Other,Neutral
General,general,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
General,general,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Bilal Ibn Rabah,bilal ibn rabah,Other,Neutral
Bilal Ibn Rabah,bilal ibn rabah,Other,Neutral
Bilal Ibn Rabah,bilal ibn rabah,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
General,general,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Rami,rami,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Bilal Ibn Rabah,bilal ibn rabah,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Rami,rami,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Mustafa Al Iraqi,mustafa al iraqi,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
General,general,Other,Neutral
General,general,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
General,general,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Abu Humayra,abu humayra,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Abu Humayra,abu humayra,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Abu Humayra,abu humayra,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
General,general,Other,Neutral
Abu Humayra,abu humayra,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
Ibni Haneefah,ibni haneefah,Other,Neutral
General,general,Other,Neutral
Rami,rami,Other,Neutral
Bilal Ibn Rabah,bilal ibn rabah,Other,Neutral
General,general,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
راعي البقر جوز الهند,,Other,Neutral
Rami,rami,Other,Neutral
راعي البقر جوز الهند,,Other,Neutral
Rami,rami,Other,Neutral
Mohamed Naseem,mohamed naseem,Other,Neutral
Abu Humayra,abu humayra,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Asim Abu Merjem,asim abu merjem,Other,Neutral
Bilal Ibn Rabah,bilal ibn rabah,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Maghrabi Arabie,maghrabi arabie,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
War BreakingNews,war breakingnews,Other,Negative
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Musa Al-Ansari,musa alansari,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Musa Al-Ansari,musa alansari,Other,Neutral
War BreakingNews,war breakingnews,Other,Negative
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Rami,rami,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Quantum Fulaani,quantum fulaani,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Salahuddin Ayubi,salahuddin ayubi,Other,Neutral
Rami,rami,Other,Neutral
